transaction_id,customer_name,category,price,quantity,total_amount,rating,country,created_date
TXN-0011470,Thomas Lopez,Home & Kitchen,475.99,1,475.99,1.2,United Kingdom,2024-01-08 10:20:50
TXN-0002727,Lisa Perez,Sports & Outdoors,1377.57,3,4132.71,2.6,Brazil,2023-07-16 14:38:03
TXN-0004474,Sarah Williams,Automotive,445.16,3,1335.48,1.1,France,2023-09-02 08:27:41
TXN-0009167,Patricia Garcia,Beauty & Personal Care,842.67,6,5056.02,1.7,United Kingdom,2024-11-18 00:00:00
TXN-0009026,Jennifer Thompson,Home & Kitchen,1250.3,4,5001.2,4.1,Netherlands,2023-11-06 03:31:52
TXN-0005964,Robert Garcia,Home & Kitchen,161.43,7,1130.01,1.1,Germany,2023-01-28 03:27:28
TXN-0010133,Charles Thomas,Apparel,826.99,5,4134.95,4.2,Brazil,2024-10-18 12:13:06
TXN-0006554,Richard Wilson,Home & Kitchen,1152.33,6,6913.98,2.6,Canada,2024-05-16 00:00:00
TXN-0007389,Karen Thompson,Toys & Games,1347.21,8,10777.68,3.4,India,2023-12-02 05:25:24
TXN-0004716,Lisa Taylor,Electronics,1173.98,3,3521.94,3.5,France,2023-08-16 06:34:15
TXN-0002363,Robert Wilson,Sports & Outdoors,481.16,7,3368.12,2.0,India,2023-03-21 21:55:36
TXN-0003251,Charles Martin,Apparel,162.17,6,973.02,3.8,India,2024-12-27 00:00:00
TXN-0000492,William Thomas,Apparel,424.0,4,1696.0,4.0,Brazil,2023-04-10 00:00:00
TXN-0009562,Jennifer Johnson,Books,1142.15,6,6852.9,2.3,Japan,2023-07-01 20:11:08
TXN-0009932,Jessica Martin,Toys & Games,808.12,1,808.12,2.1,Canada,2024-05-17 00:00:00
TXN-0008593,Christopher Moore,Electronics,1176.51,5,5882.55,1.3,United States,2024-06-15 00:00:00
TXN-0006566,Richard Lopez,Toys & Games,1477.71,8,11821.68,1.4,France,2024-09-05 19:45:00
TXN-0006976,Linda Perez,Apparel,562.19,2,1124.38,1.1,Netherlands,2023-07-10 01:45:42
TXN-0000035,Robert Rodriguez,Sports & Outdoors,319.89,6,1919.34,1.8,Netherlands,2024-05-07 15:03:08
TXN-0001290,Mary Anderson,Sports & Outdoors,186.72,8,1493.76,2.8,United States,2023-02-08 21:26:16
TXN-0009578,Karen Hernandez,Automotive,742.58,1,742.58,4.8,Japan,2024-08-20 21:20:07
TXN-0009621,Joseph Miller,Apparel,55.18,1,55.18,3.0,Japan,2024-02-21 01:00:30
TXN-0008632,Susan Davis,Home & Kitchen,1441.53,6,8649.18,2.5,Brazil,2024-05-29 14:18:57
TXN-0002541,Karen Thomas,Automotive,1261.85,6,7571.1,5.0,United Kingdom,2024-03-07 06:23:56
TXN-0007691,Susan Thomas,Books,1045.55,5,5227.75,3.9,Japan,2023-02-07 01:26:39
TXN-0001209,Patricia Davis,Sports & Outdoors,148.48,3,445.44,1.1,United Kingdom,2024-12-02 00:35:21
TXN-0009227,Charles Davis,Books,542.3,4,2169.2,2.6,India,2023-03-05 21:27:04
TXN-0007528,Mary Moore,Apparel,607.01,2,1214.02,4.9,Australia,2023-08-15 17:32:34
TXN-0007731,Robert Garcia,Books,1380.31,5,6901.55,2.2,Germany,2023-08-31 01:12:14
TXN-0004463,Jessica Johnson,Toys & Games,1149.5,4,4598.0,1.4,Germany,2024-03-21 02:48:46
TXN-0002408,Thomas Hernandez,Electronics,708.74,4,2834.96,3.3,Japan,2023-06-08 17:21:58
TXN-0009004,Daniel Miller,Beauty & Personal Care,1205.73,7,8440.11,1.6,Canada,2023-11-11 06:50:46
TXN-0000333,Robert Williams,Books,597.39,1,597.39,3.7,Australia,2023-07-22 01:51:37
TXN-0004401,Linda Brown,Toys & Games,442.79,3,1328.37,1.8,Canada,2023-01-07 00:00:00
TXN-0002930,Susan Lopez,Toys & Games,1090.33,3,3270.99,2.0,Australia,2023-08-14 15:24:02
TXN-0006001,Thomas Garcia,Apparel,872.51,3,2617.53,2.4,United States,2024-05-01 07:38:06
TXN-0011146,Barbara Lee,Automotive,854.95,2,1709.9,4.3,Japan,2023-05-20 00:00:00
TXN-0001987,Richard Jackson,Toys & Games,92.89,7,650.23,3.9,Brazil,2024-01-06 21:15:26
TXN-0009943,Mary Williams,Sports & Outdoors,261.4,2,522.8,4.8,Netherlands,2024-09-01 16:57:03
TXN-0002248,Robert White,Electronics,411.04,8,3288.32,4.2,Netherlands,2024-01-04 12:34:54
TXN-0000806,Patricia Jones,Beauty & Personal Care,1229.65,2,2459.3,4.4,Australia,2023-12-08 01:34:29
TXN-0006586,Sarah Gonzalez,Home & Kitchen,213.36,4,853.44,4.4,United States,2024-07-04 18:34:55
TXN-0001706,Jennifer Williams,Apparel,1003.87,8,8030.96,2.1,Netherlands,2024-02-10 14:55:35
TXN-0001701,David Moore,Apparel,70.81,8,566.48,4.4,United Kingdom,2023-09-06 00:00:00
TXN-0012055,Thomas Williams,Beauty & Personal Care,961.14,4,3844.56,3.6,India,2023-12-19 17:10:38
TXN-0003647,Robert Davis,Apparel,578.64,8,4629.12,1.5,France,2024-12-02 00:00:00
TXN-0012185,James Perez,Apparel,367.49,1,367.49,3.3,France,2023-06-19 00:00:00
TXN-0009977,Lisa Anderson,Sports & Outdoors,924.49,2,1848.98,2.7,Netherlands,2023-08-15 03:39:41
TXN-0011428,David Smith,Toys & Games,429.23,3,1287.69,3.8,Brazil,2024-07-08 00:45:36
TXN-0006403,Charles Garcia,Automotive,627.03,4,2508.12,3.5,Netherlands,2024-10-28 20:01:56
TXN-0008576,Patricia Anderson,Automotive,268.98,1,268.98,3.4,Japan,2023-07-17 01:33:36
TXN-0008287,William Taylor,Home & Kitchen,218.2,6,1309.2,1.7,Japan,2024-12-24 00:00:00
TXN-0000599,John Hernandez,Automotive,159.14,5,795.7,1.1,United States,2024-08-12 03:20:58
TXN-0003652,Richard Lee,Automotive,395.4,5,1977.0,4.8,Japan,2023-07-25 00:42:49
TXN-0001060,Karen Gonzalez,Electronics,1185.39,8,9483.12,1.9,Australia,2023-06-14 06:30:47
TXN-0006125,Christopher Davis,Sports & Outdoors,264.07,2,528.14,1.0,Germany,2024-10-23 00:00:00
TXN-0009006,Joseph Garcia,Electronics,253.82,2,507.64,3.5,United States,2024-04-14 00:00:00
TXN-0003479,Elizabeth Jackson,Electronics,718.02,5,3590.1,2.8,Germany,2023-12-23 22:44:31
TXN-0007153,John Lee,Apparel,135.52,5,677.6,3.5,United Kingdom,2024-08-02 17:33:36
TXN-0004534,Jessica Johnson,Electronics,1480.72,8,11845.76,2.1,Canada,2023-05-29 00:00:00
TXN-0011277,Nancy Davis,Books,1198.51,7,8389.57,4.6,Netherlands,2023-05-30 14:56:29
TXN-0010631,Sarah Miller,Beauty & Personal Care,1037.93,8,8303.44,2.5,Brazil,2023-05-31 08:38:22
TXN-0000350,Mary Garcia,Beauty & Personal Care,335.24,2,670.48,4.7,Netherlands,2023-04-20 05:46:56
TXN-0009487,John Martin,Automotive,1224.81,7,8573.67,2.1,Australia,2024-09-04 23:44:20
TXN-0002843,Nancy White,Home & Kitchen,786.84,7,5507.88,1.9,Japan,2024-10-15 07:10:04
TXN-0004488,William Gonzalez,Toys & Games,551.38,3,1654.14,2.0,France,2023-08-28 11:19:48
TXN-0001695,Susan Brown,Home & Kitchen,321.62,3,964.86,2.7,United Kingdom,2023-12-04 13:52:31
TXN-0009064,Joseph Jackson,Home & Kitchen,364.4,7,2550.8,3.5,United Kingdom,2024-07-09 15:26:26
TXN-0008604,Robert Rodriguez,Home & Kitchen,9.79,8,78.32,3.6,Canada,2023-03-09 21:44:55
TXN-0011946,Richard Martin,Electronics,1135.13,8,9081.04,4.1,Japan,2023-07-15 14:26:54
TXN-0007180,Jennifer Lee,Beauty & Personal Care,880.53,5,4402.65,2.6,United States,2023-10-26 09:40:59
TXN-0011079,Thomas Brown,Home & Kitchen,466.03,7,3262.21,4.3,Brazil,2024-06-21 02:04:04
TXN-0001939,Christopher Jones,Books,467.45,6,2804.7,4.3,Australia,2024-09-05 00:00:00
TXN-0003263,David Martinez,Electronics,1356.76,7,9497.32,3.3,Germany,2024-04-14 03:39:05
TXN-0010501,Daniel Garcia,Sports & Outdoors,128.74,1,128.74,1.0,Brazil,2024-04-15 03:20:17
TXN-0007460,Mary Johnson,Apparel,421.35,2,842.7,1.4,United Kingdom,2024-03-01 00:00:00
TXN-0008886,Sarah Martin,Toys & Games,449.43,8,3595.44,1.7,Japan,2024-06-25 05:24:01
TXN-0006888,James Lopez,Electronics,1151.96,7,8063.72,3.4,Brazil,2023-01-05 23:57:35
TXN-0010874,David Taylor,Toys & Games,1021.17,3,3063.51,1.8,Brazil,2024-07-24 01:35:31
TXN-0004119,John Jackson,Books,653.71,1,653.71,1.7,France,2024-01-12 14:35:32
TXN-0012071,Daniel Davis,Apparel,810.86,1,810.86,1.7,United States,2023-09-28 03:05:42
TXN-0008042,Jessica Williams,Automotive,822.74,6,4936.44,1.8,Japan,2024-10-02 00:08:00
TXN-0010923,Christopher Thompson,Automotive,1372.75,3,4118.25,4.1,India,2024-11-10 01:09:14
TXN-0005147,Jessica Lopez,Toys & Games,684.14,5,3420.7,2.4,United Kingdom,2024-10-02 18:00:49
TXN-0007784,John White,Apparel,807.16,7,5650.12,3.7,United Kingdom,2023-05-28 00:25:06
TXN-0002604,Jessica Davis,Home & Kitchen,313.16,2,626.32,2.3,France,2024-12-29 00:00:00
TXN-0006122,Joseph Moore,Beauty & Personal Care,312.93,8,2503.44,1.4,Japan,2023-08-19 07:58:38
TXN-0000885,Jessica Davis,Automotive,514.29,2,1028.58,2.3,India,2023-05-26 21:42:48
TXN-0000907,Linda Lopez,Books,141.62,7,991.34,1.1,Germany,2023-01-12 07:25:02
TXN-0004922,Sarah Smith,Sports & Outdoors,1259.92,4,5039.68,2.1,Australia,2023-06-14 16:35:26
TXN-0008998,Thomas Jones,Home & Kitchen,663.15,6,3978.9,3.6,Australia,2023-08-27 02:12:14
TXN-0011228,Robert Wilson,Toys & Games,768.16,1,768.16,4.0,Canada,2024-01-23 06:40:01
TXN-0004185,Barbara Miller,Automotive,97.26,5,486.3,1.9,Germany,2024-11-29 10:19:35
TXN-0002565,Karen Johnson,Home & Kitchen,684.75,3,2054.25,1.9,United States,2024-08-28 07:52:18
TXN-0010672,Patricia Taylor,Apparel,175.9,1,175.9,4.6,Japan,2023-09-19 00:00:00
TXN-0008787,Nancy Smith,Apparel,1251.7,7,8761.9,2.8,India,2024-04-26 18:06:40
TXN-0007035,Sarah Martin,Beauty & Personal Care,1113.14,2,2226.28,1.3,Japan,2024-10-16 08:14:58
TXN-0006051,Susan Garcia,Books,970.98,6,5825.88,1.7,Netherlands,2023-11-22 00:00:00
TXN-0011178,Richard Garcia,Toys & Games,981.84,7,6872.88,2.4,Germany,2024-07-13 03:49:11
TXN-0002714,Barbara Williams,Apparel,278.7,5,1393.5,2.3,India,2023-09-26 07:12:41
TXN-0002819,Patricia Jones,Home & Kitchen,1246.53,6,7479.18,4.9,Australia,2024-07-12 13:46:28
TXN-0007442,James Smith,Books,390.56,3,1171.68,1.5,India,2023-04-27 14:57:46
TXN-0007453,Nancy Johnson,Electronics,980.89,6,5885.34,4.3,Germany,2024-05-01 04:52:32
TXN-0004152,Thomas Perez,Home & Kitchen,1180.28,3,3540.84,1.2,Australia,2024-03-31 13:20:11
TXN-0004850,Jennifer Hernandez,Toys & Games,1173.55,8,9388.4,1.5,Japan,2023-07-13 00:00:00
TXN-0007395,Joseph Taylor,Sports & Outdoors,489.45,6,2936.7,4.7,United States,2024-05-20 00:00:00
TXN-0003033,William Martinez,Home & Kitchen,783.55,6,4701.3,1.3,Canada,2023-10-24 17:51:48
TXN-0007879,John Brown,Electronics,1414.04,1,1414.04,4.6,Japan,2023-04-23 11:28:12
TXN-0002401,Richard Davis,Toys & Games,1387.3,2,2774.6,2.5,Brazil,2023-08-19 15:15:45
TXN-0007421,Lisa White,Home & Kitchen,1182.62,2,2365.24,4.4,India,2024-02-11 03:18:31
TXN-0008731,Michael Smith,Home & Kitchen,79.22,5,396.1,4.9,United States,2024-10-09 09:03:51
TXN-0000068,William Martin,Automotive,656.18,5,3280.9,2.3,India,2023-07-10 16:21:41
TXN-0006047,Jessica Lopez,Apparel,968.18,3,2904.54,1.1,France,2024-10-16 22:26:30
TXN-0001797,Sarah Hernandez,Electronics,484.06,8,3872.48,4.1,Netherlands,2023-08-12 03:44:55
TXN-0010709,Elizabeth Wilson,Apparel,454.95,1,454.95,2.6,Brazil,2023-10-27 12:55:29
TXN-0007524,Michael Jackson,Apparel,626.31,1,626.31,4.8,United Kingdom,2023-06-09 19:59:39
TXN-0007132,Jessica Smith,Toys & Games,57.51,4,230.04,5.0,France,2024-01-19 18:12:41
TXN-0006485,Daniel Johnson,Electronics,1365.26,5,6826.3,1.5,Australia,2023-12-15 16:59:39
TXN-0002427,Nancy Brown,Toys & Games,261.38,8,2091.04,2.6,Canada,2023-04-13 00:00:00
TXN-0010713,Elizabeth Williams,Electronics,970.22,8,7761.76,1.4,France,2023-09-30 00:32:27
TXN-0001455,Lisa Hernandez,Beauty & Personal Care,219.51,2,439.02,3.7,United States,2023-01-05 14:00:50
TXN-0005273,William Gonzalez,Sports & Outdoors,1473.33,7,10313.31,1.0,Australia,2024-02-22 07:51:31
TXN-0010530,Richard Jones,Electronics,1387.33,2,2774.66,3.3,Japan,2024-11-06 21:50:28
TXN-0010111,Jennifer Smith,Sports & Outdoors,830.1,7,5810.7,1.8,Brazil,2024-06-02 17:44:30
TXN-0010803,James Lee,Sports & Outdoors,557.29,4,2229.16,2.2,United Kingdom,2023-05-29 17:55:18
TXN-0011193,David Wilson,Toys & Games,1224.85,3,3674.55,2.7,Australia,2024-06-14 22:23:56
TXN-0012252,Daniel Moore,Automotive,445.92,7,3121.44,1.4,Japan,2023-06-28 23:54:12
TXN-0001338,Sarah Taylor,Sports & Outdoors,171.65,3,514.95,3.0,India,2023-09-05 22:27:35
TXN-0000823,Robert Thompson,Home & Kitchen,685.87,1,685.87,4.0,Germany,2024-03-10 05:00:46
TXN-0007782,Lisa Perez,Sports & Outdoors,1177.54,7,8242.78,3.7,Japan,2023-04-20 21:02:52
TXN-0004719,Joseph White,Books,34.11,1,34.11,2.5,Japan,2024-02-23 00:00:00
TXN-0011840,Nancy Wilson,Automotive,529.15,6,3174.9,3.0,India,2023-01-01 23:26:08
TXN-0003451,Sarah Davis,Automotive,1004.73,7,7033.11,2.2,Netherlands,2023-09-09 01:02:57
TXN-0002011,Susan Hernandez,Electronics,383.93,4,1535.72,1.0,Japan,2024-10-02 16:50:56
TXN-0011484,Patricia Wilson,Apparel,343.67,1,343.67,3.2,India,2024-06-14 00:00:00
TXN-0002661,Richard Miller,Beauty & Personal Care,1168.55,5,5842.75,4.5,Australia,2024-10-23 13:32:34
TXN-0010614,Thomas Smith,Sports & Outdoors,613.15,4,2452.6,2.8,Canada,2023-11-18 14:14:39
TXN-0010355,William Lee,Toys & Games,546.85,3,1640.55,3.8,Canada,2023-10-18 11:07:07
TXN-0003484,James Garcia,Beauty & Personal Care,293.57,1,293.57,1.4,India,2024-11-11 09:17:11
TXN-0001782,Karen Johnson,Sports & Outdoors,647.79,5,3238.95,4.1,Germany,2024-05-11 00:00:00
TXN-0003473,Richard Wilson,Beauty & Personal Care,831.92,8,6655.36,3.2,Canada,2024-11-25 08:02:39
TXN-0001852,Richard Thomas,Automotive,637.67,5,3188.35,3.5,Australia,2023-10-16 01:51:12
TXN-0001145,Elizabeth Gonzalez,Automotive,1231.31,5,6156.55,4.3,United Kingdom,2024-06-13 04:44:01
TXN-0007251,John Lopez,Home & Kitchen,338.54,4,1354.16,4.2,Brazil,2023-06-25 22:24:11
TXN-0009799,Joseph Johnson,Home & Kitchen,1171.82,2,2343.64,3.7,Germany,2024-08-25 16:29:06
TXN-0005207,Robert Jackson,Sports & Outdoors,746.9,7,5228.3,1.4,Canada,2023-03-16 18:00:08
TXN-0008460,Barbara Garcia,Toys & Games,306.62,1,306.62,3.6,India,2024-08-19 12:25:03
TXN-0006607,Daniel Rodriguez,Toys & Games,1429.92,2,2859.84,4.6,Netherlands,2024-11-21 04:30:12
TXN-0011753,Barbara Perez,Sports & Outdoors,25.08,5,125.4,4.7,Japan,2024-03-28 17:28:23
TXN-0000093,Elizabeth Moore,Electronics,614.95,4,2459.8,5.0,Brazil,2024-12-10 00:00:00
TXN-0010387,William Martinez,Automotive,1446.92,5,7234.6,2.9,Germany,2024-04-30 07:50:15
TXN-0010226,Joseph Hernandez,Apparel,1395.21,2,2790.42,3.8,Brazil,2023-06-02 18:21:39
TXN-0006025,Thomas Martin,Home & Kitchen,733.24,6,4399.44,4.4,Netherlands,2023-02-20 12:47:04
TXN-0009065,Joseph Martinez,Toys & Games,1246.93,5,6234.65,3.5,France,2024-01-17 11:01:58
TXN-0002255,Charles Johnson,Automotive,931.47,3,2794.41,1.3,France,2023-08-22 00:00:00
TXN-0000139,Thomas Brown,Beauty & Personal Care,170.78,8,1366.24,3.1,Japan,2023-08-28 00:00:00
TXN-0008813,Karen Taylor,Automotive,329.76,8,2638.08,4.7,Netherlands,2024-11-08 00:00:00
TXN-0011798,Karen Moore,Books,1498.24,3,4494.72,4.4,Canada,2023-09-20 04:34:17
TXN-0008941,Michael Martinez,Sports & Outdoors,934.98,1,934.98,4.6,United Kingdom,2023-04-04 18:28:39
TXN-0009479,Linda Martinez,Sports & Outdoors,691.64,8,5533.12,1.9,India,2023-03-06 01:22:30
TXN-0007548,Joseph Martinez,Automotive,739.1,2,1478.2,2.3,Canada,2023-11-15 09:59:58
TXN-0006417,Sarah Hernandez,Apparel,553.23,1,553.23,1.7,France,2024-07-14 03:16:46
TXN-0002208,Linda Jackson,Home & Kitchen,376.69,3,1130.07,4.4,United States,2024-01-04 09:47:23
TXN-0010584,Nancy Martin,Sports & Outdoors,256.8,8,2054.4,1.3,Brazil,2024-08-26 06:55:23
TXN-0006627,James Thomas,Electronics,1356.24,6,8137.44,1.5,France,2024-06-20 17:30:10
TXN-0009946,Karen Wilson,Automotive,971.01,2,1942.02,4.5,India,2023-09-03 09:45:55
TXN-0007025,David Wilson,Toys & Games,351.34,1,351.34,2.5,India,2024-06-12 08:57:16
TXN-0002510,Daniel Gonzalez,Sports & Outdoors,324.1,3,972.3,1.7,Germany,2024-08-12 01:00:19
TXN-0011251,Daniel Lee,Sports & Outdoors,1262.0,4,5048.0,1.2,Canada,2024-10-26 22:48:43
TXN-0010361,Robert Thompson,Toys & Games,183.39,5,916.95,4.6,Netherlands,2024-01-31 21:19:31
TXN-0007632,Linda Gonzalez,Home & Kitchen,1448.99,5,7244.95,4.8,India,2023-05-26 09:37:46
TXN-0005949,Linda Thomas,Books,851.07,5,4255.35,2.9,Germany,2023-08-08 10:41:22
TXN-0011763,Susan Lopez,Electronics,1321.27,3,3963.81,3.1,Canada,2023-02-07 10:06:19
TXN-0008138,Charles Thomas,Books,1224.31,8,9794.48,4.2,Netherlands,2023-12-13 05:16:37
TXN-0002151,Susan Lee,Beauty & Personal Care,254.74,2,509.48,4.4,Netherlands,2024-09-23 15:29:40
TXN-0003935,William Smith,Books,543.54,7,3804.78,3.5,Netherlands,2023-09-09 15:58:22
TXN-0012025,Joseph Brown,Automotive,282.89,4,1131.56,2.0,Netherlands,2024-04-07 16:29:09
TXN-0000955,Jessica Lee,Books,440.79,7,3085.53,1.2,India,2024-09-21 07:24:44
TXN-0009156,Charles Rodriguez,Automotive,165.96,6,995.76,4.4,United Kingdom,2024-07-11 11:10:51
TXN-0004648,William Hernandez,Electronics,317.86,2,635.72,1.6,India,2023-05-08 00:00:00
TXN-0008294,Elizabeth Taylor,Toys & Games,273.74,7,1916.18,4.6,United States,2024-01-05 00:01:28
TXN-0000402,Thomas Miller,Beauty & Personal Care,446.55,1,446.55,3.2,Japan,2024-12-08 02:16:39
TXN-0009796,Joseph Thomas,Beauty & Personal Care,1409.25,7,9864.75,1.3,India,2023-04-29 14:12:59
TXN-0001822,David Garcia,Apparel,867.09,4,3468.36,4.0,United Kingdom,2024-11-15 17:26:43
TXN-0009792,William Martin,Apparel,849.82,8,6798.56,2.7,Australia,2023-01-16 04:19:03
TXN-0000760,Karen Wilson,Sports & Outdoors,138.15,6,828.9,1.7,United Kingdom,2024-03-16 14:10:26
TXN-0002034,Mary Perez,Sports & Outdoors,877.36,4,3509.44,4.2,Brazil,2023-05-03 06:23:38
TXN-0007103,Joseph Johnson,Automotive,105.33,1,105.33,3.3,United States,2024-12-11 15:32:05
TXN-0002252,David Moore,Home & Kitchen,1209.11,7,8463.77,5.0,United Kingdom,2024-06-30 03:04:56
TXN-0001239,William Thompson,Books,1193.07,8,9544.56,2.3,Brazil,2024-05-21 10:19:18
TXN-0007475,William Perez,Books,1461.72,3,4385.16,1.5,Canada,2024-07-07 13:14:21
TXN-0010468,Jessica Wilson,Home & Kitchen,336.76,8,2694.08,3.3,United Kingdom,2024-09-15 00:00:00
TXN-0006862,Thomas Williams,Home & Kitchen,711.8,1,711.8,1.5,Germany,2023-02-04 03:13:11
TXN-0011010,Jennifer Jones,Automotive,339.66,2,679.32,1.5,Brazil,2024-03-22 06:37:26
TXN-0004703,Nancy Jackson,Beauty & Personal Care,269.08,1,269.08,1.1,India,2023-02-15 14:37:01
TXN-0000581,Nancy Jackson,Sports & Outdoors,1380.98,1,1380.98,1.4,Australia,2023-05-19 10:47:27
TXN-0004250,Elizabeth Jones,Apparel,321.56,4,1286.24,4.8,Australia,2023-11-04 00:00:00
TXN-0006418,Patricia Smith,Home & Kitchen,534.63,5,2673.15,3.9,Brazil,2024-07-20 00:00:00
TXN-0005180,Lisa Jackson,Books,1136.27,1,1136.27,1.4,Netherlands,2024-11-21 00:00:00
TXN-0006423,David Hernandez,Beauty & Personal Care,290.52,2,581.04,4.6,Japan,2023-03-30 23:52:53
TXN-0008599,Richard Smith,Beauty & Personal Care,806.79,3,2420.37,2.6,Netherlands,2023-03-27 00:00:00
TXN-0000330,Lisa Hernandez,Beauty & Personal Care,411.57,2,823.14,4.8,India,2023-04-16 17:18:31
TXN-0011642,John Martinez,Home & Kitchen,711.23,5,3556.15,4.8,Canada,2024-06-01 06:35:07
TXN-0003952,Jennifer Taylor,Books,1336.35,8,10690.8,3.7,United Kingdom,2023-03-20 20:21:25
TXN-0000704,Elizabeth Taylor,Home & Kitchen,294.75,3,884.25,4.1,Brazil,2024-04-10 01:44:30
TXN-0005199,Christopher Hernandez,Automotive,1187.2,1,1187.2,1.8,Brazil,2023-01-19 09:55:56
TXN-0012219,Patricia Anderson,Automotive,1050.7,4,4202.8,1.2,United States,2023-07-27 14:15:00
TXN-0008348,Elizabeth Anderson,Home & Kitchen,1112.35,2,2224.7,4.2,Brazil,2023-01-15 10:28:36
TXN-0004712,James Taylor,Books,744.98,2,1489.96,2.9,Netherlands,2024-11-27 21:32:45
TXN-0009364,Richard Smith,Toys & Games,98.22,3,294.66,2.4,Germany,2024-09-23 20:42:43
TXN-0010741,Susan Martinez,Electronics,1236.2,8,9889.6,4.3,United States,2024-11-24 16:12:32
TXN-0007108,Thomas Lee,Toys & Games,357.59,4,1430.36,2.9,United Kingdom,2023-07-27 00:00:00
TXN-0005954,Jessica Gonzalez,Books,770.54,4,3082.16,3.0,United States,2024-06-15 00:40:50
TXN-0010449,Barbara Williams,Books,803.05,4,3212.2,3.3,Germany,2023-12-17 04:57:42
TXN-0011613,Charles Smith,Toys & Games,1174.25,3,3522.75,1.1,United States,2024-04-15 00:00:00
TXN-0001325,William Lee,Books,1277.12,5,6385.6,1.6,United States,2023-01-10 08:56:23
TXN-0010702,Patricia Perez,Automotive,563.57,7,3944.99,2.5,Brazil,2023-12-20 20:32:42
TXN-0001901,Michael Wilson,Beauty & Personal Care,619.13,3,1857.39,1.4,Germany,2024-03-25 22:21:14
TXN-0005994,Christopher Jones,Sports & Outdoors,1254.56,4,5018.24,2.1,France,2023-10-18 15:46:03
TXN-0009555,William Williams,Electronics,112.87,4,451.48,3.8,United States,2023-07-30 22:03:00
TXN-0001680,Lisa Gonzalez,Electronics,852.9,2,1705.8,2.0,Canada,2023-08-08 16:01:21
TXN-0012203,Mary Jones,Books,515.77,4,2063.08,1.8,Australia,2023-04-15 03:43:47
TXN-0001433,Jessica Miller,Apparel,1380.4,8,11043.2,4.7,Netherlands,2024-03-01 15:05:44
TXN-0008699,Joseph Williams,Electronics,224.46,6,1346.76,4.1,Japan,2024-05-18 05:32:50
TXN-0012260,Nancy Jackson,Electronics,34.81,8,278.48,4.2,Japan,2024-08-24 09:42:57
TXN-0005432,Jennifer Brown,Electronics,515.5,4,2062.0,4.9,Brazil,2023-12-24 07:45:41
TXN-0004681,Daniel Taylor,Home & Kitchen,227.65,4,910.6,1.2,Japan,2024-03-23 00:06:52
TXN-0010329,Nancy Martin,Automotive,630.14,7,4410.98,3.5,France,2024-09-02 09:11:56
TXN-0008070,Richard Brown,Automotive,275.4,4,1101.6,4.6,India,2023-04-14 00:00:00
TXN-0010258,Jessica Miller,Books,526.61,7,3686.27,2.3,France,2023-06-22 08:33:56
TXN-0011989,Joseph Gonzalez,Sports & Outdoors,253.32,3,759.96,3.4,Netherlands,2023-02-03 06:11:43
TXN-0012046,Michael Brown,Books,768.29,5,3841.45,4.7,France,2024-01-18 04:47:54
TXN-0001669,Daniel Wilson,Sports & Outdoors,749.03,2,1498.06,2.6,Netherlands,2023-05-29 11:34:21
TXN-0009334,Jennifer Johnson,Automotive,1289.09,8,10312.72,1.5,France,2024-05-24 10:57:43
TXN-0010285,Karen Anderson,Beauty & Personal Care,758.37,5,3791.85,1.6,Japan,2023-11-14 20:42:12
TXN-0011466,Nancy Martinez,Toys & Games,37.58,2,75.16,4.2,Japan,2023-05-06 17:03:17
TXN-0012155,Thomas Jones,Automotive,317.88,2,635.76,1.5,United Kingdom,2024-03-02 03:12:48
TXN-0007971,Charles Perez,Beauty & Personal Care,1107.48,8,8859.84,3.5,United Kingdom,2024-01-24 17:16:42
TXN-0012241,Nancy Thompson,Electronics,1496.94,6,8981.64,4.8,Brazil,2023-10-25 13:46:46
TXN-0009186,Elizabeth Martinez,Toys & Games,1063.33,4,4253.32,1.7,Germany,2023-02-28 00:00:00
TXN-0010621,Sarah Jones,Apparel,854.06,5,4270.3,1.9,United Kingdom,2023-05-07 01:04:39
TXN-0000685,Christopher Lee,Beauty & Personal Care,892.07,8,7136.56,2.8,India,2024-03-16 00:00:00
TXN-0002404,Richard Smith,Sports & Outdoors,548.19,7,3837.33,1.1,Germany,2024-11-29 00:00:00
TXN-0003913,Elizabeth Gonzalez,Beauty & Personal Care,622.72,8,4981.76,1.7,Brazil,2024-05-26 03:18:54
TXN-0006488,Christopher Jackson,Apparel,921.93,4,3687.72,1.2,United Kingdom,2023-04-28 00:00:00
TXN-0002876,David Moore,Home & Kitchen,1248.95,7,8742.65,4.6,France,2024-12-03 15:02:02
TXN-0011099,James Lopez,Books,334.2,7,2339.4,2.3,United States,2023-09-06 20:40:06
TXN-0003404,William Lee,Beauty & Personal Care,1487.86,6,8927.16,3.7,France,2024-09-04 00:03:58
TXN-0008751,William Smith,Home & Kitchen,695.42,3,2086.26,2.4,United States,2023-01-11 00:00:00
TXN-0005138,Michael Miller,Toys & Games,407.34,5,2036.7,2.9,Canada,2023-03-07 15:50:48
TXN-0007890,Jessica Thompson,Toys & Games,73.66,3,220.98,4.8,United Kingdom,2024-02-23 07:57:12
TXN-0003739,Jennifer Davis,Sports & Outdoors,817.0,1,817.0,3.9,United Kingdom,2023-04-25 14:33:31
TXN-0005774,Charles Moore,Beauty & Personal Care,162.82,2,325.64,4.8,Canada,2024-05-01 14:20:30
