transaction_id,customer_name,category,price,quantity,rating,country,created_date,rejection_reason
TXN-0001216,NULL,Apparel,1221.73,8,2.1,India,2023-06-04 05:40:06,MISSING_CUSTOMER_NAME
TXN-0011001,Nancy Lee,Home & Kitchen,656.05,3,NULL,Germany,2023-06-12 03:38:34,MISSING_OR_UNPARSEABLE_RATING
TXN-0003034,NULL,Electronics,220.85,4,3.2,Australia,2024-05-18 08:51:42,MISSING_CUSTOMER_NAME
TXN-0000349,Richard Martinez,Sports & Outdoors,$258.58,1,4.8,United Kingdom,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0004897,Lisa Anderson,Books,893.48,5,,Germany,2023-01-23 21:37:41,MISSING_OR_UNPARSEABLE_RATING
TXN-0009123,Michael Perez,Books,1138.94,8,4.9,France,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0002499,Michael Hernandez,Automotive,-942.67,8,2.6,France,2023-01-06 08:54:56,INVALID_PRICE_NON_POSITIVE
TXN-0007854,Barbara Martin,Home & Kitchen,100.76,1,1.9,India,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0007133,Jessica Moore,apparel,1255.76,8,2.5,Japan,2023-04-09 03:28:52,DUPLICATE_TRANSACTION_ID
TXN-0004848,Linda Anderson,Electronics,241.46,4,None,United Kingdom,2024-04-11 13:07:25,MISSING_OR_UNPARSEABLE_RATING
TXN-0002528,Elizabeth Anderson,Sports & Outdoors,-41.63,6,3.1,Japan,2024-06-17 08:59:18,INVALID_PRICE_NON_POSITIVE
TXN-0003248,Nancy Garcia,Apparel,1166.0,4,2.5,,2024-02-10 04:58:02,MISSING_OR_INVALID_COUNTRY
TXN-0000141,Patricia Smith,Automotive,267.66,7,N/A,Japan,2023-06-28 17:34:28,MISSING_OR_UNPARSEABLE_RATING
TXN-0002313,Elizabeth Miller,Home & Kitchen,809.6,4,,Netherlands,2023-08-13 03:07:06,MISSING_OR_UNPARSEABLE_RATING
TXN-0002955,Linda Johnson,Books,1213.66,,1.0,United States,2023-12-09 11:55:25,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0011377,Nancy Garcia,Beauty & Personal Care,395.26,1,3.2,France,,MISSING_OR_UNPARSEABLE_DATE
TXN-0010008,Christopher Brown,Automotive,640.27,4,0.0,India,2024-11-01 02:05:19,RATING_OUT_OF_BOUNDS
TXN-0007650,Thomas Smith,Toys & Games,488.94,1,-1.0,Australia,2023-08-24 14:57:44,RATING_OUT_OF_BOUNDS
TXN-0010264,John Anderson,Automotive,$104.52,7,6.5,Australia,2024-12-31,RATING_OUT_OF_BOUNDS
TXN-0000357,Lisa White,Sports & Outdoors,449.61,2,1.2,NULL,2024-03-20 02:33:42,MISSING_OR_INVALID_COUNTRY
TXN-0001806,Sarah Wilson,Toys & Games,1433.54,7,None,United States,2023-12-16 08:30:02,MISSING_OR_UNPARSEABLE_RATING
TXN-0003929,Jennifer Hernandez,Toys & Games,858.44,3,2.5,United Kingdom,2024-03-15 06:54:13,DUPLICATE_TRANSACTION_ID
TXN-0005773,Joseph Jones,Apparel,NULL,4,2.0,Germany,2024-07-25 15:34:23,MISSING_OR_UNPARSEABLE_PRICE
TXN-0003109,Joseph Martinez,Apparel,$31.35,4,,United Kingdom,2024-12-31,MISSING_OR_UNPARSEABLE_RATING
TXN-0002192,Barbara Wilson,Automotive,442.34,7,N/A,Germany,2024-07-25 01:30:23,MISSING_OR_UNPARSEABLE_RATING
TXN-0001692,,Books,446.02,1,3.6,United Kingdom,2023-06-25 05:57:29,MISSING_CUSTOMER_NAME
TXN-0006279,Jennifer Johnson,Toys & Games,564.55,2,4.1,,2023-11-10 15:00:56,MISSING_OR_INVALID_COUNTRY
TXN-0001058,Richard Wilson,Books,496.44,6,N/A,Japan,2024-04-14 10:15:45,MISSING_OR_UNPARSEABLE_RATING
TXN-0004620,Patricia Davis,Apparel,NULL,4,3.2,India,2024-06-05 02:50:54,MISSING_OR_UNPARSEABLE_PRICE
TXN-0002200,Joseph White,Automotive,,2,4.3,Brazil,2023-08-21 10:13:58,MISSING_OR_UNPARSEABLE_PRICE
TXN-0005795,David Wilson,Books,601.67,7,7.2,Canada,2023-04-21 23:05:49,RATING_OUT_OF_BOUNDS
TXN-0009107,,Toys & Games,$340.37,2,2.3,India,2024-12-31,MISSING_CUSTOMER_NAME
TXN-0008199,Linda Thomas,Beauty & Personal Care,190.47,7,0.0,United States,2023-10-11 01:05:01,RATING_OUT_OF_BOUNDS
TXN-0011539,Patricia Taylor,Automotive,845.25,3,1.2,Canada,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0010092,Linda Hernandez,Home & Kitchen,-1240.07,4,4.9,Brazil,2024-07-02 17:17:59,INVALID_PRICE_NON_POSITIVE
TXN-0008453,Elizabeth Hernandez,Books,403.49,2,4.0,India,,MISSING_OR_UNPARSEABLE_DATE
TXN-0000155,Daniel Perez,Toys & Games,894.59,2,NULL,United Kingdom,2023-10-20 13:48:40,MISSING_OR_UNPARSEABLE_RATING
TXN-0005001,John Taylor,Electronics,1072.17,7,-1.0,Canada,2024-08-31 18:36:39,RATING_OUT_OF_BOUNDS
TXN-0006223,,Home & Kitchen,89.97,6,1.5,Brazil,2024-09-19 09:55:47,MISSING_CUSTOMER_NAME
TXN-0007398,Lisa Jones,Automotive,1198.1,3,-1.0,Brazil,2024-04-07 20:40:14,RATING_OUT_OF_BOUNDS
TXN-0009382,Jennifer Williams,Automotive,1006.04,1,Five,United States,2023-09-16 20:44:51,MISSING_OR_UNPARSEABLE_RATING
TXN-0002254,,Automotive,40.34,4,2.8,France,2024-05-25 13:52:37,MISSING_CUSTOMER_NAME
TXN-0010742,Barbara Taylor,Home & Kitchen,848.09,,2.5,France,2023-03-04 00:19:28,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0012051,Patricia Martinez,Beauty & Personal Care,1079.22,4,None,Netherlands,2023-12-23 04:07:14,MISSING_OR_UNPARSEABLE_RATING
TXN-0001147,Jennifer Taylor,Books,723.3,5,N/A,India,2024-04-02 07:21:09,MISSING_OR_UNPARSEABLE_RATING
TXN-0006834,Barbara Thomas,Toys & Games,-203.19,6,3.6,Germany,2023-04-03 17:46:42,INVALID_PRICE_NON_POSITIVE
TXN-0011707,Patricia Gonzalez,Sports & Outdoors,-809.89,8,2.7,Netherlands,2023-07-26 15:51:17,INVALID_PRICE_NON_POSITIVE
TXN-0002060,Linda Gonzalez,Apparel,993.34,,3.7,Japan,2023-06-28 01:19:02,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0000368,Patricia Brown,Home & Kitchen,-1301.88,6,4.5,France,2023-07-25 03:51:49,INVALID_PRICE_NON_POSITIVE
TXN-0010000,Thomas Wilson,BOOKS,$140.81,6,4.1,France,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0007802,Lisa Anderson,Beauty & Personal Care,692.22,8,2.3,United States,2024-11-06 17:06:44,DUPLICATE_TRANSACTION_ID
TXN-0002159,Barbara Perez,Sports & Outdoors,417.32,4,6.5,Japan,2024-09-14 22:02:25,RATING_OUT_OF_BOUNDS
TXN-0011540,Jessica Hernandez,Automotive,NULL,7,1.3,Australia,2024-06-09 02:08:12,MISSING_OR_UNPARSEABLE_PRICE
TXN-0007935,Richard Smith,Home & Kitchen,1117.98,4,Five,Brazil,2023-10-06 19:26:17,MISSING_OR_UNPARSEABLE_RATING
TXN-0006324,John Jackson,Home & Kitchen,$276.02,None,3.9,Netherlands,2024-12-31,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0001269,Joseph Lee,aPPAREL,1424.75,7,1.6,United States,2024-03-17 17:32:49,DUPLICATE_TRANSACTION_ID
TXN-0004797,Nancy Miller,Automotive,803.5,2,NULL,Germany,2023-02-28 10:40:21,MISSING_OR_UNPARSEABLE_RATING
TXN-0008055,Richard Thomas,Home & Kitchen,1446.51,5,0.0,United Kingdom,2024-09-13 02:09:20,RATING_OUT_OF_BOUNDS
TXN-0008152,Thomas Smith,home & kitchen,1067.1,7,3.3,United Kingdom,2024-04-21 02:13:53,DUPLICATE_TRANSACTION_ID
TXN-0007135,Karen Martinez,Electronics,61.92,6,4.1,Australia,,MISSING_OR_UNPARSEABLE_DATE
TXN-0010383,Robert Martin,Electronics,1344.0,6,-1.0,Australia,2023-06-07 01:06:31,RATING_OUT_OF_BOUNDS
TXN-0004162,Jessica Garcia,Home & Kitchen,923.36,8,N/A,United States,2023-07-19 17:43:39,MISSING_OR_UNPARSEABLE_RATING
TXN-0008859,Charles Taylor,Sports & Outdoors,715.52,3,N/A,Germany,2023-02-27 04:06:01,MISSING_OR_UNPARSEABLE_RATING
TXN-0002105,Robert Johnson,Apparel,447.53,,4.8,Brazil,2024-09-13 00:47:02,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006623,Nancy Jones,beauty & personal care,751.63,8,4.9,France,2023-09-14 18:45:42,DUPLICATE_TRANSACTION_ID
TXN-0007155,,Apparel,1089.49,1,1.1,United States,2024-12-14 09:25:55,MISSING_CUSTOMER_NAME
TXN-0006227,Linda Davis,Home & Kitchen,874.26,3,Five,France,2023-08-10 20:27:24,MISSING_OR_UNPARSEABLE_RATING
TXN-0004590,Lisa Hernandez,Sports & Outdoors,1428.73,2,,Australia,2024-08-08 18:19:47,MISSING_OR_UNPARSEABLE_RATING
TXN-0006732,Jessica Moore,Beauty & Personal Care,$89.69,3,1.1,Canada,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0007517,Sarah Thompson,Home & Kitchen,-679.95,5,3.5,United Kingdom,2024-01-01 23:29:30,INVALID_PRICE_NON_POSITIVE
TXN-0007927,Joseph Thomas,Toys & Games,1414.15,8,0.0,India,2024-08-30 00:52:01,RATING_OUT_OF_BOUNDS
TXN-0002350,Joseph White,Electronics,-1289.45,7,2.2,Brazil,2023-01-03 03:59:41,INVALID_PRICE_NON_POSITIVE
TXN-0007676,Joseph Moore,Electronics,1210.78,6,7.2,United States,2023-01-30 02:04:29,RATING_OUT_OF_BOUNDS
TXN-0007667,Karen Moore,Toys & Games,438.02,4,-1.0,Japan,2023-06-04 21:37:21,RATING_OUT_OF_BOUNDS
TXN-0000163,John Davis,Automotive,-1396.06,7,1.2,Australia,2024-01-25 22:05:27,INVALID_PRICE_NON_POSITIVE
TXN-0003126,John Davis,Beauty & Personal Care,527.2,4,,United States,2023-08-29 19:56:39,MISSING_OR_UNPARSEABLE_RATING
TXN-0010798,Thomas Moore,Toys & Games,733.21,2,3.5,France,,MISSING_OR_UNPARSEABLE_DATE
TXN-0010613,Michael Garcia,Automotive,1482.5,NULL,3.5,Germany,2024-04-13 01:32:01,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0010586,Thomas Rodriguez,Books,187.22,5,0.0,France,2024-11-25 02:20:10,RATING_OUT_OF_BOUNDS
TXN-0005521,Sarah Jackson,Sports & Outdoors,1316.3,3,-1.0,India,2024-04-02 19:53:25,RATING_OUT_OF_BOUNDS
TXN-0001919,Patricia Jones,Books,1402.31,,2.1,United Kingdom,2024-02-22 07:22:51,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0012368,Robert Rodriguez,Apparel,1379.35,8,2.9,Japan,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0007382,,Automotive,55.15,3,2.2,France,2024-08-26 08:40:18,MISSING_CUSTOMER_NAME
TXN-0005172,Joseph Thomas,Electronics,147.46,NULL,1.0,Germany,2023-11-29 21:35:46,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006575,Sarah Miller,Sports & Outdoors,442.55,7,0.0,Australia,2023-01-22 04:04:49,RATING_OUT_OF_BOUNDS
TXN-0004959,Christopher Brown,Electronics,442.89,,4.5,Canada,2024-03-17 07:30:09,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0001424,Jennifer Garcia,Electronics,1094.36,,1.4,India,2023-11-10 10:48:56,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006262,Susan Thompson,Electronics,1094.95,8,N/A,United States,2023-11-10 22:23:24,MISSING_OR_UNPARSEABLE_RATING
TXN-0007922,NULL,Sports & Outdoors,904.95,7,3.5,Japan,2023-01-11 20:31:57,MISSING_CUSTOMER_NAME
TXN-0002024,Linda White,Sports & Outdoors,NULL,7,2.1,Canada,2023-06-06 03:09:27,MISSING_OR_UNPARSEABLE_PRICE
TXN-0004509,Karen Gonzalez,Home & Kitchen,535.56,8,Five,Japan,2024-08-29 13:34:34,MISSING_OR_UNPARSEABLE_RATING
TXN-0009935,Sarah Martinez,Sports & Outdoors,873.61,4,N/A,Brazil,2024-12-03 15:20:34,MISSING_OR_UNPARSEABLE_RATING
TXN-0000403,David Davis,Electronics,1009.09,2,0.0,United States,2024-06-03 15:28:21,RATING_OUT_OF_BOUNDS
TXN-0004111,Linda Perez,Electronics,629.38,7,Five,Germany,2024-02-16 13:23:20,MISSING_OR_UNPARSEABLE_RATING
TXN-0011154,Christopher Gonzalez,Books,131.67,7,Five,United Kingdom,2024-12-16 10:57:55,MISSING_OR_UNPARSEABLE_RATING
TXN-0000996,Jennifer Perez,Books,1439.75,NULL,1.5,India,2024-01-15 20:53:06,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0004568,Robert Lopez,Books,772.58,4,4.7,Japan,20/09/2024,DUPLICATE_TRANSACTION_ID
TXN-0009031,John Jackson,Beauty & Personal Care,-336.63,1,3.5,India,2023-08-16 05:24:59,INVALID_PRICE_NON_POSITIVE
TXN-0008387,Jennifer Jackson,automotive,686.41,4,4.0,Canada,2023-08-01 12:07:02,DUPLICATE_TRANSACTION_ID
TXN-0008219,James Perez,Apparel,1061.79,8,6.5,Canada,2023-04-04 18:10:10,RATING_OUT_OF_BOUNDS
TXN-0007009,John Wilson,Toys & Games,,6,2.6,Australia,2024-11-23 00:48:50,MISSING_OR_UNPARSEABLE_PRICE
TXN-0002722,Lisa Jackson,Automotive,563.5,5,-1.0,United Kingdom,2023-02-10 08:13:24,RATING_OUT_OF_BOUNDS
TXN-0007991,Elizabeth Wilson,Toys & Games,911.93,4,3.9,United States,,MISSING_OR_UNPARSEABLE_DATE
TXN-0002706,Jessica Brown,Beauty & Personal Care,237.19,3,6.5,Netherlands,2024-05-08 19:24:18,RATING_OUT_OF_BOUNDS
TXN-0009086,Joseph Johnson,Home & Kitchen,1162.04,,4.6,Japan,2023-08-25 09:11:19,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006920,James Lopez,Automotive,-990.19,7,3.0,India,2023-12-22 04:16:19,INVALID_PRICE_NON_POSITIVE
TXN-0011103,Patricia Johnson,Apparel,1167.2,5,2.1,,2023-05-02 18:52:42,MISSING_OR_INVALID_COUNTRY
TXN-0012176,John Martin,Apparel,20.59,3,,Canada,2024-07-20 07:43:18,MISSING_OR_UNPARSEABLE_RATING
TXN-0012265,Nancy Hernandez,Beauty & Personal Care,380.13,1,Five,Canada,2023-07-18 04:14:20,MISSING_OR_UNPARSEABLE_RATING
TXN-0004635,Barbara Thompson,Beauty & Personal Care,1076.99,8,2.4,Germany,,MISSING_OR_UNPARSEABLE_DATE
TXN-0005462,James Taylor,Books,,6,4.6,Australia,2024-01-26 10:10:25,MISSING_OR_UNPARSEABLE_PRICE
TXN-0009820,Joseph Miller,Toys & Games,1246.23,5,N/A,Brazil,2023-03-09 11:07:25,MISSING_OR_UNPARSEABLE_RATING
TXN-0003130,John Hernandez,Electronics,-234.99,6,3.4,France,2024-05-27 06:32:20,INVALID_PRICE_NON_POSITIVE
TXN-0006098,Christopher Garcia,Apparel,251.56,5,7.2,United States,2024-09-20 16:32:40,RATING_OUT_OF_BOUNDS
TXN-0009966,Linda Martin,Beauty & Personal Care,-369.06,6,2.1,United States,2023-06-02 04:38:01,INVALID_PRICE_NON_POSITIVE
TXN-0000815,,Sports & Outdoors,143.77,5,3.1,Germany,2024-08-11 00:21:58,MISSING_CUSTOMER_NAME
TXN-0001643,Thomas White,Sports & Outdoors,996.65,8,5.0,Netherlands,None,MISSING_OR_UNPARSEABLE_DATE
TXN-0010752,Sarah Thompson,Toys & Games,,2,4.9,Japan,2024-10-22 00:44:25,MISSING_OR_UNPARSEABLE_PRICE
TXN-0003486,Sarah Johnson,Toys & Games,898.62,None,1.8,Canada,2023-11-08 14:23:09,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0004930,Joseph Thomas,Apparel,154.39,8,0.0,Canada,2023-11-11 07:34:41,RATING_OUT_OF_BOUNDS
TXN-0009766,James Johnson,Electronics,360.97,2,0.0,United States,2024-11-23 03:28:52,RATING_OUT_OF_BOUNDS
TXN-0011307,Nancy Lopez,Sports & Outdoors,1425.4,4,6.5,Canada,2023-03-08 17:09:17,RATING_OUT_OF_BOUNDS
TXN-0011985,Patricia Williams,Apparel,-603.82,8,1.9,Australia,2024-02-27 17:58:07,INVALID_PRICE_NON_POSITIVE
TXN-0010212,John Gonzalez,Home & Kitchen,157.03,,3.9,Germany,2024-08-23 03:16:28,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0003630,Lisa Jackson,Home & Kitchen,756.6,1,6.5,United States,2023-03-03 17:11:56,RATING_OUT_OF_BOUNDS
TXN-0006857,Nancy Jackson,Toys & Games,849.97,3,None,Australia,2023-07-09 14:43:12,MISSING_OR_UNPARSEABLE_RATING
TXN-0002995,Mary Martin,Toys & Games,1284.41,7,0.0,India,2023-04-18 00:31:10,RATING_OUT_OF_BOUNDS
TXN-0000680,William Taylor,Toys & Games,86.42,6,0.0,France,2024-01-13 15:55:35,RATING_OUT_OF_BOUNDS
TXN-0011787,Michael Wilson,Automotive,1032.14,6,N/A,Canada,2024-09-25 07:36:00,MISSING_OR_UNPARSEABLE_RATING
TXN-0001335,Patricia Anderson,Home & Kitchen,300.11,4,3.4,India,,MISSING_OR_UNPARSEABLE_DATE
TXN-0002889,NULL,Sports & Outdoors,466.85,6,1.8,Canada,2024-02-23 18:30:58,MISSING_CUSTOMER_NAME
TXN-0010892,Karen Jones,Automotive,,4,4.9,India,2023-11-08 16:12:46,MISSING_OR_UNPARSEABLE_PRICE
TXN-0004659,Jessica Hernandez,Toys & Games,926.31,7,6.5,Canada,2024-10-29 11:49:30,RATING_OUT_OF_BOUNDS
TXN-0002282,William Davis,Beauty & Personal Care,None,2,3.0,Brazil,2023-11-15 07:49:40,MISSING_OR_UNPARSEABLE_PRICE
TXN-0010396,James Jackson,Apparel,656.96,7,N/A,United Kingdom,2024-05-12 22:09:45,MISSING_OR_UNPARSEABLE_RATING
TXN-0006846,None,Beauty & Personal Care,171.32,7,3.6,Germany,2023-09-09 02:28:05,MISSING_CUSTOMER_NAME
TXN-0010711,,Beauty & Personal Care,28.72,2,2.2,France,2024-06-30 22:04:31,MISSING_CUSTOMER_NAME
TXN-0005570,Susan Gonzalez,Beauty & Personal Care,1147.83,1,0.0,Japan,2024-09-27 08:30:21,RATING_OUT_OF_BOUNDS
TXN-0010832,Mary Wilson,Electronics,675.62,4,2.9,Japan,1730625502,DUPLICATE_TRANSACTION_ID
TXN-0010727,Jennifer Jones,Beauty & Personal Care,92.97,4,7.2,Brazil,2024-07-08 00:54:38,RATING_OUT_OF_BOUNDS
TXN-0002570,David Anderson,Electronics,194.83,NULL,3.1,Australia,2024-04-24 21:52:53,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0010890,Christopher Lopez,Books,1202.01,6,2.6,None,2024-02-03 11:40:27,MISSING_OR_INVALID_COUNTRY
TXN-0007941,Robert Jackson,Books,-244.88,1,2.7,Brazil,2024-02-23 08:02:33,INVALID_PRICE_NON_POSITIVE
TXN-0001059,Lisa Thomas,Home & Kitchen,684.6,3,,France,2023-04-24 00:34:25,MISSING_OR_UNPARSEABLE_RATING
TXN-0004792,,Sports & Outdoors,736.1,1,1.8,Germany,2024-10-31 07:40:38,MISSING_CUSTOMER_NAME
TXN-0011455,Jessica Lee,Electronics,863.66,6,-1.0,Germany,2024-10-21 05:30:42,RATING_OUT_OF_BOUNDS
TXN-0001514,Christopher Wilson,Beauty & Personal Care,271.11,1,3.6,Japan,,MISSING_OR_UNPARSEABLE_DATE
TXN-0008134,Patricia Lopez,Home & Kitchen,615.27,4,3.0,India,,MISSING_OR_UNPARSEABLE_DATE
TXN-0005434,Charles Thompson,Home & Kitchen,,2,4.2,Brazil,2024-04-12 07:23:00,MISSING_OR_UNPARSEABLE_PRICE
TXN-0005583,Susan Lopez,Home & Kitchen,327.92,3,4.4,,2023-08-08 05:11:57,MISSING_OR_INVALID_COUNTRY
TXN-0001999,Linda Thompson,Electronics,287.62,NULL,1.4,United Kingdom,2024-09-09 16:45:08,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0006347,Jennifer Miller,Electronics,1452.26,3,N/A,France,2023-06-29 08:26:23,MISSING_OR_UNPARSEABLE_RATING
TXN-0003375,Karen Williams,Books,129.96,4,,Brazil,2023-08-14 05:58:33,MISSING_OR_UNPARSEABLE_RATING
TXN-0005870,William Martin,Books,883.49,1,3.1,NULL,2023-10-30 22:55:10,MISSING_OR_INVALID_COUNTRY
TXN-0007779,Jennifer Taylor,Apparel,672.59,7,4.7,,2024-11-18 00:44:28,MISSING_OR_INVALID_COUNTRY
TXN-0004114,Patricia Thompson,Sports & Outdoors,-347.17,6,4.1,Australia,2023-10-04 01:57:28,INVALID_PRICE_NON_POSITIVE
TXN-0008144,Daniel White,Electronics,1354.75,7,-1.0,Netherlands,2024-09-09 20:14:20,RATING_OUT_OF_BOUNDS
TXN-0012457,Susan Hernandez,Sports & Outdoors,$319.40,3,4.5,France,2024-11-19 01:33:06,DUPLICATE_TRANSACTION_ID
TXN-0003011,Christopher Thomas,Sports & Outdoors,593.29,6,Five,Canada,2023-10-18 13:35:26,MISSING_OR_UNPARSEABLE_RATING
TXN-0005153,Linda Smith,Apparel,931.71,8,None,Netherlands,2023-07-06 11:04:33,MISSING_OR_UNPARSEABLE_RATING
TXN-0009388,Richard Anderson,Automotive,931.0,6,6.5,Germany,2023-07-19 11:17:27,RATING_OUT_OF_BOUNDS
TXN-0002326,Jennifer Hernandez,Sports & Outdoors,1029.45,7,Five,Japan,2024-11-25 00:06:07,MISSING_OR_UNPARSEABLE_RATING
TXN-0008983,William Hernandez,Books,957.7,8,7.2,Canada,2023-08-22 12:31:50,RATING_OUT_OF_BOUNDS
TXN-0011136,Susan Taylor,ELECTRONICS,$367.75,1,4.9,France,2024-12-31,DUPLICATE_TRANSACTION_ID
TXN-0006307,Michael Thomas,Beauty & Personal Care,470.86,3,Five,Netherlands,2023-03-10 22:15:18,MISSING_OR_UNPARSEABLE_RATING
TXN-0007859,James Wilson,Apparel,$171.92,2,6.5,Germany,2024-12-31,RATING_OUT_OF_BOUNDS
TXN-0001678,Linda Anderson,Apparel,1172.61,8,-1.0,United States,2024-03-04 13:18:04,RATING_OUT_OF_BOUNDS
TXN-0001313,Barbara Smith,Toys & Games,769.45,4,N/A,Brazil,2023-05-06 08:19:39,MISSING_OR_UNPARSEABLE_RATING
TXN-0012338,David White,Sports & Outdoors,-1128.31,8,4.4,Australia,2024-12-19 04:13:29,INVALID_PRICE_NON_POSITIVE
TXN-0010100,Daniel Lee,Home & Kitchen,-1458.24,8,4.2,Australia,2023-07-06 16:24:40,INVALID_PRICE_NON_POSITIVE
TXN-0002701,Karen Martinez,Beauty & Personal Care,1018.13,2,7.2,Germany,2024-06-04 11:11:48,RATING_OUT_OF_BOUNDS
TXN-0010492,Karen Garcia,Automotive,,2,1.1,Germany,2024-08-07 14:22:16,MISSING_OR_UNPARSEABLE_PRICE
TXN-0006777,David Gonzalez,Automotive,-630.77,7,3.6,Australia,2024-01-21 06:44:41,INVALID_PRICE_NON_POSITIVE
TXN-0006559,Richard Lopez,Apparel,715.45,None,3.6,Canada,2023-09-02 03:08:35,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0011722,Jessica Garcia,Books,1114.56,6,3.0,,2023-12-18 17:53:28,MISSING_OR_INVALID_COUNTRY
TXN-0010205,Mary Garcia,Electronics,-1103.11,4,1.5,United States,2023-01-19 13:52:35,INVALID_PRICE_NON_POSITIVE
TXN-0009294,None,Electronics,1486.03,3,2.3,United States,2023-07-08 01:27:07,MISSING_CUSTOMER_NAME
TXN-0001170,Barbara Lopez,Books,,1,2.0,Australia,2023-03-13 10:49:58,MISSING_OR_UNPARSEABLE_PRICE
TXN-0001162,Karen Moore,Beauty & Personal Care,-339.91,5,4.7,United States,2023-07-15 06:05:50,INVALID_PRICE_NON_POSITIVE
TXN-0007623,,Electronics,1365.72,5,1.3,Japan,2024-09-07 10:59:13,MISSING_CUSTOMER_NAME
TXN-0010358,Jennifer Miller,Beauty & Personal Care,641.54,7,2.0,Brazil,NULL,MISSING_OR_UNPARSEABLE_DATE
TXN-0006598,Patricia Johnson,Home & Kitchen,534.14,None,1.6,Netherlands,2023-07-25 12:19:23,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0011348,Jennifer Martinez,Books,76.48,6,N/A,Brazil,2024-05-31 23:24:12,MISSING_OR_UNPARSEABLE_RATING
TXN-0002784,John Gonzalez,Beauty & Personal Care,284.96,1,,United Kingdom,2024-03-27 02:31:37,MISSING_OR_UNPARSEABLE_RATING
TXN-0004430,Barbara Lee,Automotive,-650.87,8,1.1,Germany,2024-05-31 09:46:13,INVALID_PRICE_NON_POSITIVE
TXN-0010053,Susan Anderson,Automotive,674.91,8,,France,2023-06-22 18:24:00,MISSING_OR_UNPARSEABLE_RATING
TXN-0001348,Mary Lee,Beauty & Personal Care,809.15,8,N/A,France,2023-03-28 05:45:50,MISSING_OR_UNPARSEABLE_RATING
TXN-0006132,Christopher Hernandez,Sports & Outdoors,611.51,3,N/A,Japan,2023-01-02 03:59:32,MISSING_OR_UNPARSEABLE_RATING
TXN-0009345,Jessica Gonzalez,Toys & Games,1399.15,5,1.6,,2024-11-19 16:59:33,MISSING_OR_INVALID_COUNTRY
TXN-0002134,Jessica Anderson,Automotive,1248.7,6,,Germany,2023-10-29 03:33:53,MISSING_OR_UNPARSEABLE_RATING
TXN-0000770,Thomas Hernandez,Toys & Games,476.74,,4.1,United Kingdom,2023-04-28 11:46:45,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0008093,,Apparel,566.76,5,4.7,United States,2023-02-19 11:54:07,MISSING_CUSTOMER_NAME
TXN-0000867,Karen Martinez,Toys & Games,247.61,8,4.5,Australia,08/12/2024,DUPLICATE_TRANSACTION_ID
TXN-0004511,Nancy Wilson,Beauty & Personal Care,1282.52,8,,United States,2023-09-24 11:59:01,MISSING_OR_UNPARSEABLE_RATING
TXN-0008371,John Jackson,Sports & Outdoors,385.5,,2.1,Germany,2023-04-20 08:51:26,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0011854,Susan Thompson,Automotive,963.8,None,1.7,Canada,2023-02-07 14:55:38,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0004172,Barbara Davis,Beauty & Personal Care,1112.04,7,NULL,United Kingdom,2024-05-22 13:26:26,MISSING_OR_UNPARSEABLE_RATING
TXN-0009926,Daniel Moore,Beauty & Personal Care,,1,3.1,United States,2024-02-04 16:51:14,MISSING_OR_UNPARSEABLE_PRICE
TXN-0003882,Joseph Thompson,Books,113.92,,4.8,Australia,2024-11-14 06:42:04,MISSING_OR_UNPARSEABLE_QUANTITY
TXN-0010715,Barbara Perez,Beauty & Personal Care,-513.39,5,5.0,Japan,2023-10-25 12:08:20,INVALID_PRICE_NON_POSITIVE
TXN-0006853,John Williams,Books,,2,1.6,France,2024-07-22 13:40:49,MISSING_OR_UNPARSEABLE_PRICE
TXN-0010075,Christopher White,Electronics,184.3,6,Five,Germany,2024-07-14 10:00:07,MISSING_OR_UNPARSEABLE_RATING
